chr14	101348222	101348315	MIR433	101348268
chr14	37421513	37421596	MIR4503	37421554
chr14	74225449	74225522	MIR4505	74225485
chr14	65511405	65511487	MIR4706	65511446
chr14	23426158	23426238	MIR4707	23426198
chr14	65801835	65801901	MIR4708	65801868
chr14	74946835	74946907	MIR4709	74946871
chr14	105144030	105144086	MIR4710	105144058
chr14	101521755	101521828	MIR485	101521791
chr14	101518782	101518862	MIR487A	101518822
chr14	101512791	101512875	MIR487B	101512833
chr14	101335396	101335485	MIR493	101335440
chr14	101495970	101496051	MIR494	101496010
chr14	101500091	101500173	MIR495	101500132
chr14	101526909	101527011	MIR496	101526960
chr14	101513657	101513735	MIR539	101513696
chr14	101530831	101530915	MIR541	101530873
chr14	101498323	101498401	MIR543	101498362
chr14	29896116	30174608	MIR548AI	30035362
chr14	48230197	48230307	MIR548Y	48230252
chr14	54415144	54415202	MIR5580	54415173
chr14	100140218	100140241	MIR5698	100140229
chr14	31483851	31483948	MIR624	31483899
chr14	101506555	101506636	MIR654	101506595
chr14	101515886	101515983	MIR655	101515934
chr14	101533060	101533138	MIR656	101533099
chr14	101341369	101341441	MIR665	101341405
chr14	101521594	101521660	MIR668	101521627
chr14	101492356	101492444	MIR758	101492400
chr14	101318726	101318824	MIR770	101318775
chr14	101514237	101514316	MIR889	101514276
chr14	45672392	45722743	MIS18BP1	45709275
chr14	75480466	75518235	MLH3	75502968
chr14	23305766	23318236	MMP14	23308531.5
chr14	61201458	61436671	MNAT1	61238595
chr14	93648540	93651273	MOAP1	93650059
chr14	102690833	102771537	MOK	102717202
chr14	67707826	67802778	MPP5	67727357
chr14	23299091	23304246	MRPL52	23300380
chr14	105886159	105937066	MTA1	105913885
chr14	64854749	64926725	MTHFD1	64880961
chr14	23851198	23877486	MYH6	23873203
chr14	23881946	23904927	MYH7	23899167.5
chr14	57857262	57882635	NAA30	57862815
chr14	21484921	21539031	NDRG2	21489092
chr14	92582466	92588261	NDUFB1	92586687
chr14	24686056	24701576	NEDD8	24697918
chr14	24682614	24701576	NEDD8-MDP1	24692095
chr14	75548817	75594047	NEK9	75568860
chr14	50033026	50319921	NEMF	50282855.5
chr14	24834879	24848810	NFATC4	24842762
chr14	35870715	35873960	NFKBIA	35873144.5
chr14	77731826	77737655	NGB	77736199.5
chr14	23938897	23979071	NGDN	23941023
chr14	52471519	52535946	NID2	52505940.5
chr14	51186480	51297839	NIN	51245543
chr14	36985602	36990354	NKX2-1	36987516
chr14	37049215	37051812	NKX2-8	37051156
chr14	24769068	24774374	NOP9	24771735
chr14	26912299	27066960	NOVA1	27003141
chr14	77860364	77889860	NOXRED1	77881172
chr14	33404139	34273382	NPAS3	33840920
chr14	74942895	74960311	NPC2	74956837
chr14	90742580	90798481	NRDE2	90771439
chr14	24549315	24584223	NRL	24556827
chr14	78636715	80334633	NRXN3	79485674
chr14	31959162	32330430	NUBPL	32184642
chr14	105639273	105647660	NUDT14	105645557.5
chr14	73741815	73930348	NUMB	73838037
chr14	24867991	24888494	NYNRIN	24873117
chr14	22101992	22103096	OR10G2	22102813.5
chr14	22037933	22038875	OR10G3	22038639.5
chr14	20665494	20666605	OR11G2	20665754
chr14	19377522	19378606	OR11H12	19377802.5
chr14	20181062	20182491	OR11H2	20181776
chr14	20710898	20711979	OR11H4	20711167.5
chr14	20691791	20692964	OR11H6	20692077.5
chr14	22133296	22134238	OR4E2	22133532
chr14	20403766	20404842	OR4K1	20404035.5
chr14	20502002	20502919	OR4K13	20502689
chr14	20482419	20483352	OR4K14	20483118.5
chr14	20443603	20444818	OR4K15	20443901.5
chr14	20585565	20586597	OR4K17	20585823.5
chr14	20344391	20345468	OR4K2	20344644.5
chr14	20388741	20389818	OR4K5	20388996
chr14	20528203	20529142	OR4L1	20528438
chr14	20248401	20249516	OR4M1	20248676.5
chr14	20187174	20296531	OR4N2	20241621.5
chr14	20611894	20612821	OR4N5	20612126
chr14	20215586	20216528	OR4Q3	20215822
chr14	21623026	21624222	OR5AU1	21623930.5
chr14	23102673	23103716	OR6J1	23103716
chr14	21108854	21109850	OR6S1	21109601
chr14	20914570	20923267	OSGEP	20921250
chr14	94492675	94515276	OTUB2	94499240
chr14	57267424	57277197	OTX2	57272309
chr14	57278723	57397550	OTX2-AS1	57335877
chr14	23235730	23241007	OXA1L	23237572
chr14	19562690	20010956	P712P	19786822
chr14	19605327	19970058	P775P	19787692.5
chr14	23789396	23795394	PABPN1	23792182.5
chr14	105767169	105864484	PACS2	105815826
chr14	73704204	73741348	PAPLN	73723835
chr14	96967770	97033453	PAPOLA	96985323
chr14	20811741	20826064	PARP2	20818917
chr14	37126772	37147011	PAX9	37136891
chr14	24563262	24579807	PCK2	24566626
chr14	71374121	71582099	PCNX	71478110
chr14	60558628	60635851	PCNXL4	60586684.5
chr14	56584532	56768244	PELI2	56630546.5
chr14	75408532	75422487	PGF	75418649
chr14	68056022	68067017	PIGH	68063493
chr14	105391153	105399574	PLD4	105393266
chr14	67853699	67878917	PLEK2	67872590
chr14	69951470	69995215	PLEKHD1	69960938
chr14	65170820	65211060	PLEKHG3	65202685
chr14	68000007	68056255	PLEKHH1	68046719
chr14	74178485	74181128	PNMA1	74180467
chr14	39644386	39652422	PNN	39646843
chr14	20937113	20946165	PNP	20940429
chr14	50110269	50155140	POLE2	50134340.5
chr14	77741298	77787225	POMT2	77770386
chr14	19553364	19590078	POTEG	19561259
chr14	19983559	20020272	POTEM	20011192
chr14	92039284	92041615	pp8961	92040449
chr14	60712469	60765805	PPM1A	60737377.5
chr14	104200087	104313927	PPP1R13B	104258349
chr14	65016619	65056096	PPP1R36	65036357
chr14	23765129	23772057	PPP1R3E	23768593
chr14	35554673	35591679	PPP2R3C	35581891.5
chr14	102228134	102394328	PPP2R5C	102318653.5
chr14	63838075	64010092	PPP2R5E	63927571
chr14	94612465	94746072	PPP4R4	94667415
chr14	94184643	94254827	PRIMA1	94237265.5
chr14	98521572	98521613	Prion_pknot	98521592
chr14	61654277	62017698	PRKCH	61903106
chr14	30045686	30661104	PRKD1	30441198
chr14	23389720	23398794	PRMT5	23396495
chr14	75319735	75330537	PROX2	75327836.5
chr14	45553301	45584804	PRPF39	45569052
chr14	73603126	73690399	PSEN1	73646865.5
chr14	58711522	58738730	PSMA3	58718336.5
chr14	35761555	35786682	PSMA6	35774127
chr14	23511375	23513269	PSMB11	23511849
chr14	23485752	23504439	PSMB5	23499744
chr14	90722839	90738966	PSMC1	90730929
chr14	53173890	53195305	PSMC6	53179650
chr14	24605367	24608176	PSME1	24606071.5
chr14	24612573	24615855	PSME2	24614868.5
chr14	36604915	36645857	PTCSC3	36625386
chr14	52734430	52743442	PTGDR	52736683.5
chr14	52781015	52795324	PTGER2	52784595.5
chr14	74318533	74352168	PTGR2	74335353.5
chr14	88932121	89021123	PTPN21	88982580
chr14	51324609	51411454	PYGL	51396099.5
chr14	65412531	65439494	RAB15	65432598.5
chr14	21927178	21945132	RAB2B	21936155
chr14	24734743	24740945	RABGGTA	24739366.5
chr14	68286495	69196935	RAD51B	68620599
chr14	36007557	36278510	RALGAPA1	36148373
chr14	23369853	23388396	RBM23	23380180
chr14	73525220	73588122	RBM25	73551600
chr14	103058995	103196913	RCOR1	103093476
chr14	104406762	104408645	RD3L	104408174
chr14	68143518	68162531	RDH11	68157772.5
chr14	68168602	68201169	RDH12	68184885
chr14	24641062	24649463	REC8	24643205
chr14	23352374	23356895	REM2	23354241
chr14	72398816	73033238	RGS6	72716353.5
chr14	63670832	63760230	RHOJ	63693248.5
chr14	92980118	93155339	RIN3	93098956
chr14	24805226	24809251	RIPK3	24807740
chr14	21269387	21271437	RNASE1	21270155.5
chr14	20973695	20979328	RNASE10	20976504
chr14	21051051	21058417	RNASE11	21053600
chr14	21058239	21058982	RNASE12	21058610
chr14	21500978	21502944	RNASE13	21502211
chr14	21387499	21424595	RNASE2	21423861
chr14	21359558	21360507	RNASE3	21360034
chr14	21152335	21168758	RNASE4	21162844
chr14	21249209	21250626	RNASE6	21249917
chr14	21510384	21512393	RNASE7	21511387
chr14	21525981	21526614	RNASE8	21526132
chr14	21024251	21029090	RNASE9	21026670
chr14	65376205	65376498	RNaseP_nuc	65376351
chr14	24616095	24635774	RNF31	24623733.5
chr14	76737449	76737476	RNU6-31P	76737462
chr14	95982473	95984248	RP11-1070N10.3	95982473
chr14	57189855	57197253	RP11-1085N6.3	57197253
chr14	94407548	94410475	RP11-131H24.4	94407548
chr14	31896713	31897394	RP11-176H8.1	31897394
chr14	32414059	32419588	RP11-187E13.1	32414059
chr14	32476108	32487891	RP11-187E13.2	32476108
chr14	98215601	98230326	RP11-204N11.1	98230326
chr14	75705319	75735986	RP11-293M10.1	75735986
chr14	87372122	87389099	RP11-322L20.1	87372122
chr14	93655238	93655342	RP11-371E8.4	93655238
chr14	52382863	52385289	RP11-463J10.2	52385289
chr14	62114138	62123571	RP11-47I22.3	62114138
chr14	102196774	102198859	RP11-796G6.2	102196774
chr14	24970800	24970942	RP11-80A15.1	24970800
chr14	90095265	90109015	RP11-944C7.1	90109015
chr14	95062592	95064548	RP11-986E7.7	95062592
chr14	74361940	74389400	RP5-1021I20.4	74361940
chr14	21756098	21819460	RPGRIP1	21803512
chr14	47120219	47121028	RPL10L	47120825.5
chr14	56232962	56234435	RPL13AP3	56233698
chr14	50085237	50087403	RPL36AL	50086404
chr14	20811229	20811570	RPPH1	20811399
chr14	50043389	50053134	RPS29	50051711
chr14	91336799	91526993	RPS6KA5	91443655
chr14	75370656	75390099	RPS6KL1	75380766
chr14	101346991	101351184	RTL1	101350135.5
chr14	60062693	60337684	RTN1	60164343.5
chr14	21989231	22005350	SALL2	21997284
chr14	77843032	77857840	SAMD15	77844642
chr14	55033815	55260033	SAMD4A	55154916
chr14	51100297	51135071	SAV1	51133483
chr14	63945989	63946131	SCARNA20	63946060
chr14	31091318	31205033	SCFD1	31143283.5
chr14	24908971	24912110	SDR39U1	24910489
chr14	39501122	39578850	SEC23A	39542659
chr14	81937890	82000205	SEL1L	81982679
chr14	94843083	94857030	SERPINA1	94850056
chr14	94749649	94759608	SERPINA10	94754628
chr14	94908800	94919127	SERPINA11	94916544
chr14	94953611	94984181	SERPINA12	94976540.5
chr14	95107061	95113331	SERPINA13P	95110196
chr14	95058394	95090390	SERPINA3	95082269
chr14	95027778	95036250	SERPINA4	95032011
chr14	95045043	95059457	SERPINA5	95051736.5
chr14	94770584	94789731	SERPINA6	94784933.5
chr14	94929054	94946026	SERPINA9	94936816
chr14	99864082	99947226	SETD3	99911756
chr14	36942493	36988817	SFTA3	36965655
chr14	64150932	64194757	SGPP1	64183801
chr14	71787166	72207946	SIPA1L1	72115316
chr14	105219437	105234831	SIVA1	105222187
chr14	61110133	61124977	SIX1	61119381
chr14	61176246	61191066	SIX4	61187863
chr14	60975669	60979568	SIX6	60976450
chr14	70242134	70264006	SLC10A1	70258642
chr14	23815515	23822121	SLC22A17	23819306.5
chr14	92788924	92967825	SLC24A4	92878988
chr14	37147125	37641865	SLC25A21	37369352
chr14	37641230	37642998	SLC25A21-AS1	37642114
chr14	100757452	100772884	SLC25A29	100766291.5
chr14	100789674	100796715	SLC25A47	100791435
chr14	58030639	58448912	SLC35F4	58181615
chr14	61447831	61550451	SLC38A6	61491482
chr14	21467413	21470034	SLC39A2	21468068.5
chr14	69865095	69929107	SLC39A9	69888944.5
chr14	23242431	23299029	SLC7A7	23264053
chr14	23594503	23652883	SLC7A8	23609585
chr14	70510933	70655787	SLC8A3	70556608.5
chr14	78174413	78200389	SLIRP	78176795.5
chr14	91923955	91976898	SMEK1	91950384
chr14	70320848	70499083	SMOC1	70371723
chr14	62229074	62263146	SNAPC1	62237592.5
chr14	95999248	96001209	SNHG10	96000228
chr14	91592769	91592896	SNORA11B	91592832
chr14	47429625	47429749	SNORA25	47429687
chr14	103804185	103804311	SNORA28	103804248
chr14	42063665	42063794	SNORA31	42063729
chr14	75178653	75178748	SNORA7	75178700
chr14	20791337	81669178	SNORA79	51230259.5
chr14	49410649	101382230	SNORD112	81547004
chr14	101396255	101464878	SNORD113	101433188
chr14	101391157	101391227	SNORD113-1	101391192
chr14	101393678	101393749	SNORD113-2	101393713
chr14	101402827	101402901	SNORD113-4	101402864
chr14	101404523	101404600	SNORD113-5	101404561
chr14	101405892	101405966	SNORD113-6	101405929
chr14	101407462	101407538	SNORD113-7	101407500
chr14	101411985	101412056	SNORD113-9	101412020
chr14	101416169	101416240	SNORD114-1	101416204
chr14	101433388	101433459	SNORD114-10	101433423
chr14	101434447	101434521	SNORD114-11	101434484
chr14	101435284	101435358	SNORD114-12	101435321
chr14	101436215	101436288	SNORD114-13	101436251
chr14	101438439	101438513	SNORD114-14	101438476
chr14	101439006	101439077	SNORD114-15	101439041
chr14	101439931	101440000	SNORD114-16	101439965
chr14	101441142	101441216	SNORD114-17	101441179
chr14	101442161	101442232	SNORD114-18	101442196
chr14	101442813	101442887	SNORD114-19	101442850
chr14	101418192	101418269	SNORD114-2	101418230
chr14	101447340	101447411	SNORD114-20	101447375
chr14	101448311	101448382	SNORD114-21	101448346
chr14	101449262	101449333	SNORD114-22	101449297
chr14	101450212	101450283	SNORD114-23	101450247
chr14	101451113	101451184	SNORD114-24	101451148
chr14	101452393	101452464	SNORD114-25	101452428
chr14	101453382	101453453	SNORD114-26	101453417
chr14	101454497	101454566	SNORD114-27	101454531
chr14	101455466	101455537	SNORD114-28	101455501
chr14	101456427	101456496	SNORD114-29	101456461
chr14	101419685	101419759	SNORD114-3	101419722
chr14	101458255	101458326	SNORD114-30	101458290
chr14	101459572	101459646	SNORD114-31	101459609
chr14	101420680	101420784	SNORD114-4	101420732
chr14	101421706	101421775	SNORD114-5	101421740
chr14	101423502	101423573	SNORD114-6	101423537
chr14	101429390	101429466	SNORD114-7	101429428
chr14	101431117	101431188	SNORD114-8	101431152
chr14	101432365	101432436	SNORD114-9	101432400
chr14	20794599	20794698	SNORD126	20794648
chr14	45580077	45580176	SNORD127	45580126
chr14	71865053	71865124	SNORD56B	71865088
chr14	21865451	21865560	SNORD8	21865505
chr14	21860309	21860412	SNORD9	21860360
chr14	51311342	51311430	SnoU83B	51311386
chr14	78183942	78227497	SNW1	78205896
chr14	35030300	35099389	SNX6	35066601.5
chr14	55493843	55516206	SOCS4	55505024
chr14	50583845	50698276	SOS2	50635004
chr14	88851268	88921627	SPATA7	88890903
chr14	65213000	65346601	SPTB	65270644.5
chr14	77972339	78083116	SPTLC2	78055420
chr14	34901995	34931562	SPTSSA	34924183.5
chr14	35451163	35498773	SRP54	35463300.5
chr14	70193617	70238722	SRSF5	70235116.5
chr14	38677203	38682272	SSTR1	38679182
chr14	81726993	81902809	STON2	81810370
chr14	31363004	31495607	STRN3	31462456
chr14	25278862	25519503	STXBP6	25400238
chr14	53196882	53241716	STYX	53208095.5
chr14	21819630	21852425	SUPT16H	21851782
chr14	74872595	74892805	SYNDIG1L	74887752.5
chr14	64319682	64693167	SYNE2	64622601.5
chr14	95883830	95942173	SYNE3	95926330
chr14	70833212	70883807	SYNJ2BP	70871143.5
chr14	70791797	70883807	SYNJ2BP-COX16	70837802
chr14	62453802	62568431	SYT16	62508190
chr14	22740275	22740445	T-cell receptor alpha chain variable ...	22740360
chr14	22409325	22947923	T-Cell Receptor V-alpha region	22544106
chr14	55880259	55923444	TBPL2	55908770
chr14	92246266	92333880	TC2N	92290073
chr14	96176303	96180533	TCL1A	96179475.5
chr14	96129592	96158980	TCL1B	96154306.5
chr14	96116834	96146169	TCL6	96131269.5
chr14	22204451	22740442	TCR	22472493.5
chr14	22782884	22783343	TCR- alpha V 33.1	22783113
chr14	22336979	23014837	TCR-alpha	22788844
chr14	22205020	23021097	TCRA	22973445.5
chr14	22236728	22237313	TCRAV5.1a	22237020
chr14	22580299	22580985	TCRAVN1	22580642
chr14	22928088	22934912	TCRDV2	22930862
chr14	22918106	22925700	TCRDV2J2	22921903
chr14	22539214	22539470	TCRVA13	22539342
chr14	22204451	22217986	TCRVA15	22214454
chr14	90421282	90511108	TDP1	90466676
chr14	104394799	104519004	TDRD9	104467425
chr14	102829299	102968818	TECPR2	102870553.5
chr14	20833825	20881588	TEP1	20852288.5
chr14	64812190	64814329	TEX21P	64813259
chr14	105864916	105880196	TEX22	105868736.5
chr14	76424441	76449334	TGFB3	76438747
chr14	24718319	24733638	TGM1	24728378
chr14	23980968	24028790	THTPA	24005404
chr14	58875369	58894232	TIMM9	58884800
chr14	24708849	24711880	TINF2	24710365
chr14	24657924	24683357	TM9SF1	24662062
chr14	75598170	75643349	TMED10	75613572
chr14	77801364	77843452	TMED8	77825345
chr14	105992940	105996539	TMEM121	105994745
chr14	104941015	105071984	TMEM179	105068871
chr14	67913801	68000456	TMEM229B	67955500
chr14	93651295	93653431	TMEM251	93652402
chr14	21567095	21571883	TMEM253	21569362.5
chr14	56955072	57117324	TMEM260	57074090
chr14	61744088	61748530	TMEM30B	61746309
chr14	20926011	20929771	TMEM55B	20928797.5
chr14	77642193	77725838	TMEM63C	77664581
chr14	51706885	51724372	TMX1	51709727
chr14	103589779	103603776	TNFAIP2	103598388.5
chr14	58862634	58875419	TOMM20L	58865832.5
chr14	21945281	21967319	TOX4	21955589
chr14	21498344	21504435	TPPP2	21498861.5
chr14	22180545	23016719	TRA	22713910
chr14	22111108	23021097	TRA@	22956284
chr14	22466122	23021097	TRAC	23000895
chr14	103243813	103377837	TRAF3	103277319.5
chr14	39617014	39639634	TRAPPC6B	39633979
chr14	23007946	23008077	TRAV1-2J6	23008011
chr14	22309320	22309955	TRAV12-1	22309637
chr14	22508842	22509396	TRAV20	22509119
chr14	22192402	22192561	TRAV3J15	22192481
chr14	22465824	23016719	TRD	22652934.5
chr14	22919080	22934912	TRDC	22928709.5
chr14	51441980	51562779	TRIM9	51508280.5
chr14	92432335	92507240	TRIP11	92485943.5
chr14	61438166	61447782	TRMT5	61444789
chr14	103995508	104003410	TRMT61A	103997490
chr14	23398909	23398982	TRNA	23398945
chr14	89445441	89445514	TRNA_Ala	89445477
chr14	23398909	23398982	TRNA_Arg	23398945
chr14	73429678	73429750	TRNA_Cys	73429714
chr14	32236815	32236886	TRNA_Glu	32236850
chr14	102783428	102783502	TRNA_Ile	102783465
chr14	21078290	21093610	TRNA_Leu	21085950
chr14	58706612	58706685	TRNA_Lys	58706648
chr14	21077494	21152246	TRNA_Pro	21091397.5
chr14	21145177	78700910	TRNA_Pseudo	74055564
chr14	21081948	21149921	TRNA_Thr	21099354
chr14	21121257	21151520	TRNA_Tyr	21128163
chr14	81421333	81612646	TSHR	81498464.5
chr14	24674902	24677568	TSSK4	24676178
chr14	20724717	20774153	TTC5	20769939.5
chr14	38075868	38510647	TTC6	38276623
chr14	91006931	91282823	TTC7B	91113169.5
chr14	89290496	89344335	TTC8	89304948
chr14	71108503	71142077	TTC9	71116897
chr14	76127550	76421425	TTLL5	76224150.5
chr14	52897307	53019301	TXNDC16	52988772
chr14	70827608	75737483	U2	73282574
chr14	22636757	22636881	U39094	22636819
chr14	23625517	88462792	U6	52090253
chr14	55325932	55326048	U6atac	55325990
chr14	93673400	93695561	UBR7	93685558
chr14	93799564	94174222	UNC79	93981083
chr14	23000811	23000948	V alpha 1	23000879
chr14	22280026	22280143	V alpha 18/J alpha F/C alpha	22280084
chr14	22675417	22676029	V alpha immunoglobulin	22675723
chr14	77228234	77249363	VASH1	77234107
chr14	50575351	50583318	VCPKMT	50583318
chr14	77893017	77923983	VIPAS39	77914472.5
chr14	97263641	97398059	VRK1	97284729
chr14	74769772	74826711	VRTN	74820938
chr14	74706174	74729441	VSX2	74711991
chr14	68117866	68141602	VTI1B	68135641
chr14	100800124	100842680	WARS	100826315
chr14	55405655	55493823	WDHD1	55449737
chr14	102606181	102690010	WDR20	102642645.5
chr14	100842754	100996640	WDR25	100919716.5
chr14	64063756	64108641	WDR89	64086198
chr14	22975411	22975687	X58749	22975549
chr14	22946618	22948187	X61074	22947402
chr14	23004503	23004562	X74394	23004532
chr14	104163946	104181841	XRCC3	104177364.5
chr14	66644244	100049455	Y_RNA	74324815
chr14	75230068	75304013	YLPM1	75271532
chr14	100704635	100749129	YY1	100714935.5
chr14	106804494	106805235	Z49973	106804864
chr14	64970702	65000408	ZBTB1	64981480
chr14	64915823	64971931	ZBTB25	64962398
chr14	105266932	105271049	ZBTB42	105268168
chr14	75530873	75545126	ZC2HC1C	75535710.5
chr14	89029252	89079853	ZC3H14	89057079
chr14	77597612	77608134	ZDHHC22	77604484
chr14	23990063	24020858	ZFHX2	24002613
chr14	69254371	69263190	ZFP36L1	69260713
chr14	73436158	73493920	ZFYVE1	73465039
chr14	104182067	104200005	ZFYVE21	104191042
chr14	68213236	68283306	ZFYVE26	68255402
chr14	21558204	21572881	ZNF219	21564110.5
chr14	74318673	74398991	ZNF410	74367161
chr14	102783713	102809511	ZNF839	102799155.5
